TeamId,TeamName,SubmissionDate,Score
131086,Zhuerge,"2014-12-10 22:25:15",1.13758
129550,UPV_SIE_ArmanRuben,"2014-12-10 22:30:17",1.00452
124511,"głaz z duszą","2014-12-11 00:01:58",0.37959
123249,Mehdi,"2014-12-11 00:11:47",0.52963
131110,"Salvador Garcia","2014-12-11 00:24:46",0.48636
124511,"głaz z duszą","2014-12-11 00:28:15",0.37465
131120,"Alberto Barrientos Rodriguez","2014-12-11 00:48:31",0.48736
127167,"just for fun","2014-12-11 01:12:34",0.48031
131130,"vishal sethia","2014-12-11 02:28:16",3.06550
131130,"vishal sethia","2014-12-11 02:31:45",3.06528
131130,"vishal sethia","2014-12-11 02:47:56",0.70411
131130,"vishal sethia","2014-12-11 03:01:32",0.70411
131142,arolas,"2014-12-11 03:59:16",0.49522
121089,"宏達 連","2014-12-11 04:35:30",0.45299
127130,ByeByeExcel,"2014-12-11 05:57:22",0.44916
125242,gregchase,"2014-12-11 06:00:52",0.49522
131158,"Darshan Washimkar","2014-12-11 06:39:13",0.84910
127130,ByeByeExcel,"2014-12-11 07:22:42",0.44871
131172,Ayser,"2014-12-11 08:21:32",0.61784
130989,Lex,"2014-12-11 09:34:21",0.56925
130800,"vipul singhal","2014-12-11 09:47:35",4.76188
131190,skybear,"2014-12-11 11:29:49",2.19387
131190,skybear,"2014-12-11 11:35:35",2.11650
131190,skybear,"2014-12-11 11:39:25",2.08446
130474,UPV_SIE_IgnacioDavoEscriva,"2014-12-11 12:27:29",0.61000
130474,UPV_SIE_IgnacioDavoEscriva,"2014-12-11 12:29:19",0.56718
130474,UPV_SIE_IgnacioDavoEscriva,"2014-12-11 12:32:13",0.56373
130757,"Sumaira Saeed","2014-12-11 12:40:07",0.68223
124417,"Phuong Linh","2014-12-11 13:42:59",0.51268
129550,UPV_SIE_ArmanRuben,"2014-12-11 14:08:35",1.00261
131213,"Johannes Fuchs","2014-12-11 14:29:19",1.52552
131217,TeaM_Mining,"2014-12-11 14:54:26",0.99724
131219,"Philippe Julien","2014-12-11 15:08:54",0.61562
130679,"sania siddiqui","2014-12-11 17:29:33",0.74306
130679,"sania siddiqui","2014-12-11 18:03:02",0.71783
130679,"sania siddiqui","2014-12-11 18:08:26",0.50898
130130,sid,"2014-12-11 18:16:47",0.54967
124730,fmartinez,"2014-12-11 19:06:06",0.93190
131246,UPV_SIE_ABenau_ICanet,"2014-12-11 19:10:35",1.32892
130130,sid,"2014-12-11 19:20:37",0.52853
130130,sid,"2014-12-11 19:26:58",0.52767
130130,sid,"2014-12-11 19:35:12",0.49614
130474,UPV_SIE_IgnacioDavoEscriva,"2014-12-11 19:43:57",0.55974
131104,"Nathaniel Ho","2014-12-11 20:19:35",0.72121
131104,"Nathaniel Ho","2014-12-11 20:55:39",0.53641
130784,Niko,"2014-12-11 21:05:08",1.04051
131104,"Nathaniel Ho","2014-12-11 21:06:35",0.52550
131104,"Nathaniel Ho","2014-12-11 21:12:59",0.51741
124361,juli,"2014-12-11 23:21:09",0.50776
127270,"Hussay Fernandez","2014-12-11 23:22:01",0.48468
124361,juli,"2014-12-12 00:12:15",0.50300
131110,"Salvador Garcia","2014-12-12 00:59:47",0.44421
131110,"Salvador Garcia","2014-12-12 01:25:33",0.44230
131346,"Hussein AL-NATSHEH","2014-12-12 06:25:05",0.49008
131346,"Hussein AL-NATSHEH","2014-12-12 07:37:10",0.47835
124876,"No Xan","2014-12-12 10:14:40",0.69957
130956,BigStudent,"2014-12-12 10:26:14",0.52098
130472,"Luminous Logic","2014-12-12 11:42:45",0.42781
130474,UPV_SIE_IgnacioDavoEscriva,"2014-12-12 12:42:03",0.55548
127838,"University of Groningen","2014-12-12 12:59:49",2.22649
130956,BigStudent,"2014-12-12 13:31:38",0.52047
131417,UPV_SIE_AlejandroLledoLloris,"2014-12-12 14:14:59",1.34207
129550,UPV_SIE_ArmanRuben,"2014-12-12 14:23:11",0.93190
124417,"Phuong Linh","2014-12-12 14:45:31",0.49522
122250,"冠霖 邱","2014-12-12 15:18:32",0.40946
130130,sid,"2014-12-12 15:56:12",0.48723
129464,"Javiar Sandra","2014-12-12 15:56:36",0.49692
131417,UPV_SIE_AlejandroLledoLloris,"2014-12-12 15:58:03",0.92426
130130,sid,"2014-12-12 16:03:10",0.47555
129550,UPV_SIE_ArmanRuben,"2014-12-12 16:16:23",0.80507
131217,TeaM_Mining,"2014-12-12 16:21:14",0.80418
130679,"sania siddiqui","2014-12-12 16:25:05",0.47368
131217,TeaM_Mining,"2014-12-12 16:53:21",0.80232
127312,"QUTIBA SHAIK EL ARD","2014-12-12 17:13:44",0.48153
129550,UPV_SIE_ArmanRuben,"2014-12-12 17:37:34",0.78640
131449,"Евгений Санников","2014-12-12 17:40:23",0.57383
131417,UPV_SIE_AlejandroLledoLloris,"2014-12-12 17:52:02",0.89145
129172,jackzzhang,"2014-12-12 18:11:41",0.40894
126113,"Dohyeon Kim","2014-12-12 18:42:16",0.48232
129172,jackzzhang,"2014-12-12 19:53:41",0.40429
131217,TeaM_Mining,"2014-12-12 20:27:59",0.78640
127167,"just for fun","2014-12-12 21:36:00",0.42168
129172,jackzzhang,"2014-12-12 22:15:44",0.40069
125466,genghistong,"2014-12-12 22:47:36",1.37133
126567,"Evan 2","2014-12-12 23:26:34",0.51121
129172,jackzzhang,"2014-12-12 23:33:18",0.39946
130368,rvprasad,"2014-12-12 23:43:05",0.56318
130368,rvprasad,"2014-12-12 23:44:11",0.54522
130368,rvprasad,"2014-12-12 23:56:54",0.54203
131517,"Paul Inder","2014-12-13 01:51:56",0.51108
131517,"Paul Inder","2014-12-13 02:16:34",0.50743
130956,BigStudent,"2014-12-13 03:37:33",0.45878
129904,yyxyz,"2014-12-13 05:41:40",0.45009
131561,"Tim Cameron","2014-12-13 05:54:49",1.95501
131561,"Tim Cameron","2014-12-13 05:58:37",1.29181
126113,"Dohyeon Kim","2014-12-13 08:13:51",0.46133
131582,ozymandias,"2014-12-13 09:00:09",0.83365
130474,UPV_SIE_IgnacioDavoEscriva,"2014-12-13 09:44:28",0.54065
131561,"Tim Cameron","2014-12-13 09:49:35",0.57860
122250,"冠霖 邱","2014-12-13 10:11:32",0.40792
131595,"Aimable NiyiKiza","2014-12-13 11:13:22",3.42481
131599,chshr,"2014-12-13 11:32:21",0.52040
129904,yyxyz,"2014-12-13 11:39:14",0.43167
131595,"Aimable NiyiKiza","2014-12-13 11:41:17",1.48855
130114,"巧雯 贾","2014-12-13 11:59:01",1.36469
130263,"Antti K","2014-12-13 13:22:13",1.08306
130263,"Antti K","2014-12-13 13:41:45",0.86169
130263,"Antti K","2014-12-13 15:19:11",0.86004
130970,"Arno Veenstra","2014-12-13 16:43:58",0.50429
130970,"Arno Veenstra","2014-12-13 17:07:44",0.50119
131645,"Tae Park","2014-12-13 18:50:41",1.87009
130474,UPV_SIE_IgnacioDavoEscriva,"2014-12-13 20:04:55",0.53993
129172,jackzzhang,"2014-12-13 20:27:32",0.39789
130866,"Team Oliver","2014-12-13 22:17:59",0.87272
130866,"Team Oliver","2014-12-13 22:20:25",0.76103
131684,liwzhi,"2014-12-13 23:09:15",1.45721
131690,HCaptPi,"2014-12-13 23:45:21",1.33487
131690,HCaptPi,"2014-12-14 00:00:09",1.33405
131690,HCaptPi,"2014-12-14 00:28:32",0.62238
120771,"Avinash Ahuja","2014-12-14 00:55:22",0.49522
131697,OP,"2014-12-14 01:24:40",0.79407
131697,OP,"2014-12-14 01:34:33",0.55296
120263,"Little Leg","2014-12-14 01:48:22",0.39946
124361,juli,"2014-12-14 01:51:40",0.50210
131711,VShets,"2014-12-14 04:09:08",0.49692
131684,liwzhi,"2014-12-14 04:44:07",1.44451
131717,gabef,"2014-12-14 05:00:41",1.44547
130263,"Antti K","2014-12-14 08:56:40",0.76036
130263,"Antti K","2014-12-14 08:58:18",0.54929
130970,"Arno Veenstra","2014-12-14 09:12:00",0.49518
116270,Siddhant,"2014-12-14 10:14:21",0.49644
131754,Martin&Orita,"2014-12-14 10:17:08",1.13881
131773,victor_cantor,"2014-12-14 12:01:16",1.36679
112428,"Michael Fitzke","2014-12-14 12:07:43",1.44467
112428,"Michael Fitzke","2014-12-14 12:11:27",1.35373
112428,"Michael Fitzke","2014-12-14 12:43:49",1.33130
130970,"Arno Veenstra","2014-12-14 13:19:55",0.47734
131789,"Sergey Kolotienko","2014-12-14 13:28:09",1.05276
131796,Massovskiy,"2014-12-14 13:47:41",0.43885
131754,Martin&Orita,"2014-12-14 13:52:24",0.77980
130388,mingdu,"2014-12-14 13:55:35",0.86723
130388,mingdu,"2014-12-14 13:57:07",0.86681
131789,"Sergey Kolotienko","2014-12-14 13:57:16",0.44233
131754,Martin&Orita,"2014-12-14 14:31:18",0.64130
131190,skybear,"2014-12-14 14:56:28",0.66240
131599,chshr,"2014-12-14 15:03:57",0.49066
131796,Massovskiy,"2014-12-14 15:52:55",0.42931
124391,"Beknazar Abdikamalov","2014-12-14 15:58:10",0.47934
124391,"Beknazar Abdikamalov","2014-12-14 16:16:30",0.47927
129550,UPV_SIE_ArmanRuben,"2014-12-14 16:46:56",0.78370
131217,TeaM_Mining,"2014-12-14 16:51:12",0.78388
127772,"Girl Power!","2014-12-14 16:55:37",0.44412
131717,gabef,"2014-12-14 17:07:31",0.97723
131773,victor_cantor,"2014-12-14 17:17:12",0.41233
129550,UPV_SIE_ArmanRuben,"2014-12-14 17:53:47",0.77876
131684,liwzhi,"2014-12-14 18:18:07",0.82465
131684,liwzhi,"2014-12-14 18:28:30",0.80699
131684,liwzhi,"2014-12-14 18:33:20",0.57879
131684,liwzhi,"2014-12-14 18:39:57",0.56608
124417,"Phuong Linh","2014-12-14 21:51:32",0.49455
124391,"Beknazar Abdikamalov","2014-12-15 00:21:44",0.40826
124391,"Beknazar Abdikamalov","2014-12-15 00:32:03",0.40165
124361,juli,"2014-12-15 00:40:19",0.50187
124391,"Beknazar Abdikamalov","2014-12-15 00:44:42",0.39715
124361,juli,"2014-12-15 00:54:03",0.50073
131845,"Yampolsky Dmitry","2014-12-15 01:05:32",0.64169
131845,"Yampolsky Dmitry","2014-12-15 01:11:59",0.54278
131892,"Bek Abdik","2014-12-15 01:26:11",0.40673
127526,"W207 Bikers","2014-12-15 02:11:23",0.45649
129389,"Eric Randall","2014-12-15 02:29:28",0.49895
127526,"W207 Bikers","2014-12-15 02:32:42",0.45599
122250,"冠霖 邱","2014-12-15 02:56:11",0.40788
128291,"Olzhas Kaiyrakhmet","2014-12-15 04:20:29",0.47499
131913,"Дмитрий Ямпольский","2014-12-15 05:00:15",0.50874
131904,"Amruta Manoli","2014-12-15 05:25:51",0.69182
126490,UCAS-Libaier,"2014-12-15 05:33:57",0.49522
127506,RSJ,"2014-12-15 05:39:31",0.49962
131904,"Amruta Manoli","2014-12-15 05:48:24",0.49180
126490,UCAS-Libaier,"2014-12-15 05:53:51",0.40715
128291,"Olzhas Kaiyrakhmet","2014-12-15 05:56:39",0.39817
131913,"Дмитрий Ямпольский","2014-12-15 07:32:37",0.49630
131904,"Amruta Manoli","2014-12-15 08:25:00",0.47048
131892,"Bek Abdik","2014-12-15 08:54:09",0.40135
131892,"Bek Abdik","2014-12-15 09:00:54",0.39919
131892,"Bek Abdik","2014-12-15 09:18:34",0.39730
131599,chshr,"2014-12-15 11:31:31",0.40185
130970,"Arno Veenstra","2014-12-15 11:37:59",0.47169
131962,"Taylor Sun","2014-12-15 11:55:01",4.76188
131963,DR.HZ,"2014-12-15 12:04:28",3.05178
131962,"Taylor Sun","2014-12-15 12:33:00",1.76669
130114,"巧雯 贾","2014-12-15 12:52:40",1.29964
129926,"Raspreet Singh","2014-12-15 12:58:57",1.16729
130388,mingdu,"2014-12-15 12:59:33",0.83116
131962,"Taylor Sun","2014-12-15 13:03:21",1.56124
130388,mingdu,"2014-12-15 13:10:32",0.81971
123329,Yuliya,"2014-12-15 13:21:02",0.50543
131962,"Taylor Sun","2014-12-15 13:59:08",0.59177
131986,zfunk,"2014-12-15 14:24:40",0.95196
129389,"Eric Randall","2014-12-15 14:24:42",0.49656
127506,RSJ,"2014-12-15 14:50:34",0.44727
132001,DavidEMillan,"2014-12-15 15:02:38",0.87875
130953,"Mohan Manivannan","2014-12-15 16:07:14",0.71345
130224,"David Feldman","2014-12-15 19:26:11",0.96571
104220,trimTrees,"2014-12-15 19:45:15",0.43195
132123,"Hassan Mahmood","2014-12-15 19:49:54",4.76188
130679,"sania siddiqui","2014-12-15 19:50:54",0.45170
130130,sid,"2014-12-15 19:52:43",0.45170
127130,ByeByeExcel,"2014-12-15 21:34:01",0.42506
130970,"Arno Veenstra","2014-12-15 21:44:38",0.46443
127130,ByeByeExcel,"2014-12-15 21:57:52",0.41717
130786,"Hung-Chang Huang","2014-12-15 23:59:21",0.51099
131845,"Yampolsky Dmitry","2014-12-16 00:00:54",0.48451
131158,"Darshan Washimkar","2014-12-16 00:18:17",0.74646
127130,ByeByeExcel,"2014-12-16 00:53:59",0.41714
124055,"Derrick Roberts","2014-12-16 02:42:26",0.52337
131845,"Yampolsky Dmitry","2014-12-16 02:49:15",0.48251
124055,"Derrick Roberts","2014-12-16 03:03:17",0.51940
104220,trimTrees,"2014-12-16 03:28:00",0.42584
104220,trimTrees,"2014-12-16 03:33:15",0.42060
132174,kris,"2014-12-16 05:17:25",1.22306
124685,YhatPack,"2014-12-16 06:01:31",0.39954
131904,"Amruta Manoli","2014-12-16 07:14:19",0.43685
131963,DR.HZ,"2014-12-16 07:52:03",3.03354
131963,DR.HZ,"2014-12-16 08:08:11",2.32987
131963,DR.HZ,"2014-12-16 08:12:26",2.26184
131913,"Дмитрий Ямпольский","2014-12-16 08:20:42",0.49133
131963,DR.HZ,"2014-12-16 08:34:45",0.49522
131986,zfunk,"2014-12-16 08:59:02",0.59496
131913,"Дмитрий Ямпольский","2014-12-16 09:05:50",0.48871
132343,"Tomer kalimi","2014-12-16 09:08:28",1.41827
131913,"Дмитрий Ямпольский","2014-12-16 10:05:18",0.48348
131913,"Дмитрий Ямпольский","2014-12-16 10:31:44",0.48246
130866,"Team Oliver","2014-12-16 11:55:54",0.55880
132402,Dimitrius,"2014-12-16 13:41:34",0.48237
132001,DavidEMillan,"2014-12-16 13:53:12",0.58965
131986,zfunk,"2014-12-16 13:59:27",0.54238
132409,oneday,"2014-12-16 14:07:37",0.61224
132405,"Konstantin Merenkov","2014-12-16 14:13:39",0.56345
132410,Andy,"2014-12-16 14:14:24",0.49522
131582,ozymandias,"2014-12-16 16:24:04",0.48521
132446,"Kamil Dębowski","2014-12-16 17:01:17",1.77400
132446,"Kamil Dębowski","2014-12-16 17:03:50",1.45593
132446,"Kamil Dębowski","2014-12-16 17:12:24",1.39263
113181,mybikerider,"2014-12-16 17:21:00",0.50543
132405,"Konstantin Merenkov","2014-12-16 17:29:13",0.50766
132049,UPV_SIE_SergioAlemanyCalatayudEthanMartinezEscamilla,"2014-12-16 17:54:41",1.19241
120771,"Avinash Ahuja","2014-12-16 18:36:27",0.49427
128469,"French Bastards","2014-12-16 19:05:30",8.59025
128469,"French Bastards","2014-12-16 20:06:12",1.23853
132548,"Luke Godwin-Jones","2014-12-16 21:29:50",0.56661
124969,midsdudes1,"2014-12-16 22:15:11",0.45031
124969,midsdudes1,"2014-12-16 22:18:00",0.45008
124969,midsdudes1,"2014-12-16 22:32:35",0.44644
107310,nklensch,"2014-12-16 23:00:03",0.48508
119604,Edgar,"2014-12-16 23:18:31",0.85331
132569,"Biked in Japan","2014-12-16 23:36:45",1.41109
126942,"Merseyside Red","2014-12-17 01:25:26",0.44429
124969,midsdudes1,"2014-12-17 01:43:19",0.44637
124969,midsdudes1,"2014-12-17 01:45:46",0.42200
126942,"Merseyside Red","2014-12-17 02:02:43",0.44328
124055,"Derrick Roberts","2014-12-17 02:04:06",0.51798
124055,"Derrick Roberts","2014-12-17 02:10:20",0.51337
124969,midsdudes1,"2014-12-17 02:19:09",0.40869
124055,"Derrick Roberts","2014-12-17 02:29:33",0.50955
119604,Edgar,"2014-12-17 02:49:01",0.76450
132606,"Biao Chen","2014-12-17 02:59:27",0.47283
119604,Edgar,"2014-12-17 04:14:14",0.69310
130714,"Nicholas Betts","2014-12-17 04:50:59",4.01849
132548,"Luke Godwin-Jones","2014-12-17 05:53:26",0.52403
130866,"Team Oliver","2014-12-17 08:35:16",0.55823
132716,"Christine Johnson","2014-12-17 11:22:06",0.59136
132610,"Won Beny","2014-12-17 13:53:21",1.27118
132754,ProfG,"2014-12-17 13:57:51",1.13438
132610,"Won Beny","2014-12-17 14:10:53",1.25134
129926,"Raspreet Singh","2014-12-17 14:17:27",1.15320
132649,"Mohammed Sabeer Sheikh","2014-12-17 14:38:01",4.76188
132610,"Won Beny","2014-12-17 14:42:13",1.19903
132649,"Mohammed Sabeer Sheikh","2014-12-17 15:15:52",4.76137
129550,UPV_SIE_ArmanRuben,"2014-12-17 15:21:32",0.77607
132649,"Mohammed Sabeer Sheikh","2014-12-17 15:28:09",1.37648
132769,UPV_SIE_LuisJoseGarciaPuchades,"2014-12-17 15:32:27",1.43017
132769,UPV_SIE_LuisJoseGarciaPuchades,"2014-12-17 15:41:27",1.32547
132774,Richard,"2014-12-17 15:43:18",0.49644
132816,"Salah Uddin and Sadiq","2014-12-17 17:35:00",0.48594
132649,"Mohammed Sabeer Sheikh","2014-12-17 18:02:42",1.00326
132649,"Mohammed Sabeer Sheikh","2014-12-17 18:49:10",0.92315
132800,"Andrey Styskin","2014-12-17 18:51:38",2.13902
132548,"Luke Godwin-Jones","2014-12-17 19:26:36",0.51142
132800,"Andrey Styskin","2014-12-17 19:32:22",0.56423
132800,"Andrey Styskin","2014-12-17 19:42:11",0.55091
131217,TeaM_Mining,"2014-12-17 21:38:47",0.77781
131217,TeaM_Mining,"2014-12-17 22:48:18",0.75986
107310,nklensch,"2014-12-17 22:56:22",0.47252
133628,Mark,"2014-12-17 23:27:32",0.43797
129550,UPV_SIE_ArmanRuben,"2014-12-18 00:00:32",0.76042
132649,"Mohammed Sabeer Sheikh","2014-12-18 00:31:30",0.91773
124876,"No Xan","2014-12-18 03:03:23",0.67137
133731,"sumit roy","2014-12-18 04:52:09",1.93622
133751,"Bilal Arif","2014-12-18 06:14:27",4.60223
124876,"No Xan","2014-12-18 06:59:10",0.49522
132610,"Won Beny","2014-12-18 07:12:59",0.89474
124876,"No Xan","2014-12-18 07:14:23",0.47289
124876,"No Xan","2014-12-18 07:24:08",0.47103
129192,predict!,"2014-12-18 07:33:24",0.43549
132613,zhou,"2014-12-18 07:39:21",1.47044
133731,"sumit roy","2014-12-18 08:02:17",1.43118
133787,moxan,"2014-12-18 08:14:34",0.52651
133731,"sumit roy","2014-12-18 09:20:53",1.41612
133820,skyfish,"2014-12-18 11:32:14",1.00320
133820,skyfish,"2014-12-18 11:33:37",0.89727
129926,"Raspreet Singh","2014-12-18 11:38:44",0.57119
133828,"Varshul Gupta","2014-12-18 12:17:26",1.63484
129926,"Raspreet Singh","2014-12-18 13:11:37",0.54428
129926,"Raspreet Singh","2014-12-18 14:05:26",0.53741
133847,Steins,"2014-12-18 14:24:42",1.58482
133847,Steins,"2014-12-18 14:34:24",1.44497
130057,"Steven Lee","2014-12-18 15:41:22",0.39598
130057,"Steven Lee","2014-12-18 15:47:36",0.39558
130057,"Steven Lee","2014-12-18 15:54:30",0.39473
130057,"Steven Lee","2014-12-18 16:01:29",0.37950
133787,moxan,"2014-12-18 16:17:43",0.48348
133897,"Jeff Hevrin","2014-12-18 17:58:49",1.64954
131246,UPV_SIE_ABenau_ICanet,"2014-12-18 18:15:45",1.22243
124859,Sam,"2014-12-18 19:45:19",0.46495
133942,JelleVE,"2014-12-18 21:52:40",0.57897
133942,JelleVE,"2014-12-18 22:28:24",0.49440
133847,Steins,"2014-12-18 23:06:42",0.47287
133964,"Team Vita Botong Michael","2014-12-18 23:48:43",0.59708
130714,"Nicholas Betts","2014-12-19 00:53:55",3.10082
130714,"Nicholas Betts","2014-12-19 01:22:52",0.69846
130714,"Nicholas Betts","2014-12-19 01:31:47",0.67468
130714,"Nicholas Betts","2014-12-19 01:46:27",0.59825
133997,SweeRoty,"2014-12-19 04:05:27",0.84874
133997,SweeRoty,"2014-12-19 04:13:34",0.84740
134003,Chase,"2014-12-19 05:02:42",0.53497
134003,Chase,"2014-12-19 05:09:21",0.52957
134003,Chase,"2014-12-19 05:42:10",0.49106
129192,predict!,"2014-12-19 05:43:57",0.42491
129192,predict!,"2014-12-19 05:47:39",0.40715
132649,"Mohammed Sabeer Sheikh","2014-12-19 05:51:15",0.58288
132649,"Mohammed Sabeer Sheikh","2014-12-19 06:11:07",0.57209
134003,Chase,"2014-12-19 06:16:44",0.47937
129926,"Raspreet Singh","2014-12-19 06:17:08",0.48370
127130,ByeByeExcel,"2014-12-19 06:30:07",0.41687
132620,"Alain Chau","2014-12-19 07:15:19",0.49522
133828,"Varshul Gupta","2014-12-19 07:22:40",0.96390
124859,Sam,"2014-12-19 07:36:29",0.45258
134030,"Shafaq Khan","2014-12-19 07:37:56",4.76188
124859,Sam,"2014-12-19 08:08:57",0.44941
134030,"Shafaq Khan","2014-12-19 08:15:41",2.69484
134030,"Shafaq Khan","2014-12-19 08:18:00",2.38588
134030,"Shafaq Khan","2014-12-19 08:56:42",1.32570
133828,"Varshul Gupta","2014-12-19 09:16:36",0.94728
133828,"Varshul Gupta","2014-12-19 09:18:28",0.90897
132409,oneday,"2014-12-19 09:27:15",0.60774
133828,"Varshul Gupta","2014-12-19 09:33:32",0.70029
132613,zhou,"2014-12-19 09:54:00",1.28950
129551,UPV_SIE_BorjaGalianTorro,"2014-12-19 10:47:41",0.68419
134076,UPV_SIE_JordiMagranerGimeno,"2014-12-19 12:11:23",1.45149
134075,UPV_SIE_Jesus_David,"2014-12-19 12:11:44",1.45149
134076,UPV_SIE_JordiMagranerGimeno,"2014-12-19 12:18:00",1.36076
133997,SweeRoty,"2014-12-19 12:34:42",0.81423
133997,SweeRoty,"2014-12-19 12:45:49",0.81090
133997,SweeRoty,"2014-12-19 13:02:36",0.80506
134058,"Maria Rahim","2014-12-19 13:18:41",1.35444
134099,"Jae-sun Yum","2014-12-19 13:40:58",1.46806
130784,Niko,"2014-12-19 15:25:17",0.51461
132446,"Kamil Dębowski","2014-12-19 16:04:45",0.68922
132446,"Kamil Dębowski","2014-12-19 16:16:33",0.52673
134058,"Maria Rahim","2014-12-19 16:25:39",1.34055
134120,Maria,"2014-12-19 16:44:26",4.76188
130547,"Roberto Suárez","2014-12-19 16:47:12",0.45446
134120,Maria,"2014-12-19 16:57:33",1.34362
132446,"Kamil Dębowski","2014-12-19 16:59:43",0.52586
127130,ByeByeExcel,"2014-12-19 17:15:47",0.41686
131913,"Дмитрий Ямпольский","2014-12-19 17:30:21",0.48052
134132,"Danish uz zaman","2014-12-19 18:13:22",2.38588
134142,asadKhaliq,"2014-12-19 18:18:34",0.49522
134132,"Danish uz zaman","2014-12-19 18:50:28",1.70301
134154,"Iba Fcs","2014-12-19 19:15:09",1.13279
134158,"Shafaq Khan 2","2014-12-19 19:31:16",1.35279
132123,"Hassan Mahmood","2014-12-19 19:42:53",1.11436
134154,"Iba Fcs","2014-12-19 19:43:39",0.67158
134158,"Shafaq Khan 2","2014-12-19 19:45:33",1.33237
134167,raykhi1,"2014-12-19 20:25:02",1.24364
132123,"Hassan Mahmood","2014-12-19 20:35:20",0.94517
132649,"Mohammed Sabeer Sheikh","2014-12-19 22:57:05",0.56275
134197,haniasyed,"2014-12-20 01:29:30",1.35711
134197,haniasyed,"2014-12-20 02:31:41",1.09605
134197,haniasyed,"2014-12-20 02:43:52",1.05275
134211,SyedDanyalM,"2014-12-20 03:23:30",0.78337
134222,Jared,"2014-12-20 05:12:16",0.49522
133997,SweeRoty,"2014-12-20 05:13:11",0.49210
134099,"Jae-sun Yum","2014-12-20 05:22:56",0.66898
132816,"Salah Uddin and Sadiq","2014-12-20 05:49:22",0.47906
134158,"Shafaq Khan 2","2014-12-20 06:18:11",0.67067
134227,"Furqan Alam","2014-12-20 06:25:53",0.84085
134158,"Shafaq Khan 2","2014-12-20 06:31:07",0.56130
134058,"Maria Rahim","2014-12-20 06:47:49",1.25559
134030,"Shafaq Khan","2014-12-20 07:04:58",0.63428
134211,SyedDanyalM,"2014-12-20 07:14:04",0.78001
134030,"Shafaq Khan","2014-12-20 07:18:10",0.60343
134030,"Shafaq Khan","2014-12-20 07:19:33",0.52585
133997,SweeRoty,"2014-12-20 07:24:35",0.48458
127534,GuMaoJie,"2014-12-20 08:46:25",1.17785
133828,"Varshul Gupta","2014-12-20 09:03:16",0.59917
127534,GuMaoJie,"2014-12-20 09:07:58",0.70677
133997,SweeRoty,"2014-12-20 09:24:46",0.47136
132649,"Mohammed Sabeer Sheikh","2014-12-20 09:37:02",0.50655
131913,"Дмитрий Ямпольский","2014-12-20 09:56:45",0.45835
132769,UPV_SIE_LuisJoseGarciaPuchades,"2014-12-20 10:25:41",1.19168
112428,"Michael Fitzke","2014-12-20 10:31:03",0.57739
112428,"Michael Fitzke","2014-12-20 10:49:24",0.57704
134263,"5566 Da Best!","2014-12-20 11:52:25",1.10300
134261,"Adarsh Chavakula","2014-12-20 12:14:42",0.81269
134261,"Adarsh Chavakula","2014-12-20 12:18:45",0.75386
134278,niraj.nijju,"2014-12-20 13:31:14",1.33570
130784,Niko,"2014-12-20 14:24:49",0.51383
134263,"5566 Da Best!","2014-12-20 14:53:13",1.09927
129192,predict!,"2014-12-20 15:36:54",0.40456
132649,"Mohammed Sabeer Sheikh","2014-12-20 16:00:58",0.45425
132649,"Mohammed Sabeer Sheikh","2014-12-20 17:02:42",0.44490
132649,"Mohammed Sabeer Sheikh","2014-12-20 17:10:33",0.44451
134316,"Bhaumik Shah","2014-12-20 17:29:33",0.50181
134316,"Bhaumik Shah","2014-12-20 17:46:36",0.50025
134332,Chekist,"2014-12-20 18:23:07",0.70479
134316,"Bhaumik Shah","2014-12-20 18:24:24",0.49841
133828,"Varshul Gupta","2014-12-20 19:11:59",0.59583
134332,Chekist,"2014-12-20 22:20:39",0.48619
134368,"Игорь Реутов","2014-12-20 22:45:43",1.15443
134368,"Игорь Реутов","2014-12-20 23:32:16",0.49522
130784,Niko,"2014-12-21 00:02:34",0.49962
134387,mnirul,"2014-12-21 01:14:16",1.32954
134387,mnirul,"2014-12-21 01:41:03",0.49522
134385,Shima,"2014-12-21 02:53:12",1.32754
131913,"Дмитрий Ямпольский","2014-12-21 03:51:48",0.44691
133997,SweeRoty,"2014-12-21 05:34:20",0.47061
133997,SweeRoty,"2014-12-21 06:22:55",0.46900
134278,niraj.nijju,"2014-12-21 07:02:52",0.61604
122229,mr.spaceman,"2014-12-21 07:17:58",0.76066
134278,niraj.nijju,"2014-12-21 07:22:58",0.53932
134278,niraj.nijju,"2014-12-21 07:54:16",0.50788
134263,"5566 Da Best!","2014-12-21 08:09:00",0.65885
134278,niraj.nijju,"2014-12-21 09:01:18",0.49541
129551,UPV_SIE_BorjaGalianTorro,"2014-12-21 09:56:03",0.68394
130474,UPV_SIE_IgnacioDavoEscriva,"2014-12-21 10:50:30",0.53908
99461,liedecoder,"2014-12-21 11:22:55",0.51202
131172,Ayser,"2014-12-21 11:43:47",0.58685
134473,"James 2","2014-12-21 12:42:11",1.28270
130388,mingdu,"2014-12-21 13:26:20",0.68331
134473,"James 2","2014-12-21 13:36:45",1.25115
129341,"Dang Nguyen","2014-12-21 13:38:23",0.69318
129341,"Dang Nguyen","2014-12-21 14:44:09",0.49522
134502,"Dang Nguyen 2","2014-12-21 14:58:06",0.51298
134502,"Dang Nguyen 2","2014-12-21 15:19:11",0.49522
